Gene,Log2FC,PVal
IGFALS,-2.0489022808730644,0.0322963535522537
NME3,-1.764552063082507,0.0013192124645598
TMEM204,-1.8430648563323933,0.0032806736011166
CCDC154,-3.195184412993905,0.035207982136877
BAIAP3,-4.340220900937733,6.341492368774432e-06
RHBDL1,-1.8413354801667596,0.0010141662585083
WFIKKN1,-2.0680969167617103,0.0343458471174576
LINC00235,-3.529733912294989,0.0472237618046086
RGS11,-4.890967448494447,0.0440416500448761
WASH3P,-1.64956373586284,0.0009400651514776
ALDH1A3,-4.446828585507992,1.6996825573939204e-37
AP3S2,-6.492401096855878,0.014682680429659
MESP1,-5.269550869921611,0.0286561467068158
KIF7,-2.1442787748034617,5.726622241843098e-06
MIR9-3HG,-3.059602792910913,0.0073747530755998
ISG20,-2.7907052924319835,2.2400107587404093e-05
ALPK3,-2.373973533624386,0.0207571710911989
RPS17,-4.360158735448332,0.0017204175895723
GOLGA2P10,-4.312963897050396,0.0492983877187126
CTSH,-3.957682585157007,9.113124434309272e-19
HYKK,-2.346900299587288,0.0343564724133911
DNAJA4,-1.6487835840381069,0.0001155691534313
TYRO3P,-3.9767267712608265,0.0210001423419721
PAQR5,-2.0462446188204555,0.0064522298654144
SPESP1,-3.274685417250484,0.0323661440774128
CORO2B,-4.769658836891352,0.048220484356104
ITGA11,-3.026359802995832,0.0080031931683259
GCNT3,-5.835563475023275,0.0175609838052457
CGNL1,-3.3779249411186334,0.0013308565416672
PRTG,-6.973249257508062,0.0039334761369913
PYGO1,-1.950559036150953,0.0009529198495466
MYO5C,-2.95835032434912,2.7408984158059342e-11
CYP19A1,-5.42167903994392,0.0247728066485513
TNFAIP8L3,-1.9272945087879516,0.0236161579598448
MYEF2,-3.381403512213676,7.218082787101106e-05
SLC30A4,-1.8034733744446887,0.0056733630193369
C15orf48,-7.901334617492792,0.0009812729352208
DUOXA1,-1.590859786999988,0.0038568513648339
DUOXA2,-3.2664992216978344,0.0305069236707903
DUOX2,-2.7088049161524403,0.0003659639917303
TRIM69,-5.9429809243433365,0.031118893885794
B2M,-1.7276333782764877,1.035986907000185e-05
DLL4,-6.940038454132586,0.0041480115882114
RHOV,-2.831428939375166,0.0034076547017633
PAK6,-5.648721939748643,0.000145412233384
FMN1,-2.556892264484964,1.751857922215239e-05
APBA2,-5.502174883910918,0.0002684096003719
SNHG14,-2.24380919136023,0.0420671630395463
WHAMMP3,-2.000715092959781,0.0369806500131777
HERC2P3,-5.159058207843597,0.0394724736343961
KIF26A,-2.3711319431988134,0.0018408335658236
CKB,-3.1389179332457284,1.391297382674902e-07
TNFAIP2,-6.495870873346078,3.303813569917341e-24
MOK,-3.0435112794437256,2.2177617170189002e-15
CCNK,-1.6523073592433135,4.205828993889497e-05
CLMN,-1.5297624706947093,0.0002824872550401
PPP4R4,-1.8701745138971788,0.0084898167355901
OTUB2,-2.300534575309768,0.0414029385028195
MOAP1,-2.1411660114046764,5.768061403201724e-05
TC2N,-1.6659764480919688,0.0004523789591591
RPS6KA5,-3.0295299995126475,1.1850305974182272e-08
EML5,-5.17190452163631,0.0451226382486328
SPATA7,-2.517932082977368,0.0075360312294811
LINC01629,-4.071265266837965,0.0073640862607143
RPS6KL1,-1.540613137902777,0.0292308709641472
ACOT2,-1.5964160538280483,0.0161615548488306
MAP3K9,-1.6535946428189343,1.3045511006817136e-10
TTC9,-4.437580686021619,1.743744047782698e-05
KRT18P7,-2.590990633750655,0.0184685738972349
FUT8,-1.6696633107297802,0.0009091764941381
SNAPC1,-2.485923796611217,5.263817297031622e-07
HIF1A-AS2,-5.308760556870919,0.0042254931087772
SIX4,-1.7163748971466166,0.0001235845438274
SIX1,-6.678676232367304,0.0053811621179776
PELI2,-4.844256422372234,0.0485990547725652
KTN1-AS1,-2.348494779482088,0.0240074325779181
CHMP4BP1,-1.676322712199933,0.0112247821591197
GCH1,-1.662515256048629,0.0055735647711714
CGRRF1,-2.0041677596781344,0.0489089982570787
FERMT2,-2.078483684774456,0.0006155876897184
TXNDC16,-2.7812305255912118,0.0055330886172654
ABHD12B,-3.853455320107357,0.0158279114103801
LINC01588,-3.588793743474822,0.0270919816159824
RPL36AL,-7.642389567409737,0.0227659606320017
FOXA1,-5.997422174745776,2.3818716512748346e-08
MIPOL1,-1.807443657441009,0.0044407474699274
PAX9,-3.865101379108994,5.507748205564887e-08
CFL2,-2.4558469728615697,4.42275408753311e-05
RNU1-27P,-6.130265677207964,0.043480770560827
COCH,-5.677618977899651,0.0181125846466252
FOXG1,-7.3749265759292015,0.0023185385983365
SDR39U1,-2.2801608459652063,0.0133006867217347
PSME2,-1.5337543387883783,0.0006049583868682
ARHGEF40,-1.5934098587527246,0.0015271549303833
RNASE7,-4.219001849026347,1.1493192317665532e-07
NDRG2,-4.332291280784867,1.501897234739217e-08
CCNB1IP1,-1.8482540101665532,3.319087722494016e-05
DUXAP9,-4.767134969146422,0.0492829733784648
MYO16,-3.298149407739342,0.0284809684403857
NALCN,-7.417948943989128,0.0029623380342026
ZIC2,-7.022371611726938,0.0034022321643495
ZIC5,-6.190853373286095,0.0105395192110875
LINC01232,-4.767928198642824,0.015024203971744
DZIP1,-2.14306115198413,9.676963317768192e-06
LMO7,-1.8196259152999403,8.487142383972454e-08
SETDB2,-2.125464784757787,0.039755067414065
LCP1,-2.478358856943851,2.0842732308747132e-22
TPT1-AS1,-2.077055694796267,0.0126672354305439
SMAD9,-4.047645706895908,0.0074907849907002
NBEA,-2.169948321739535,0.020459038497513
FRY,-5.775765744562163,0.0167550107495707
EEF1A1P3,-1.7026807338776924,0.0443069286623695
SHISA2,-5.89416399080401,0.0141181033170297
TNFRSF19,-3.2031189207907858,0.0085272944865872
ZNF84,-7.009725725036279,0.0324031204730882
ZNF26,-7.063188791789335,0.0145739375273664
EP400P1,-2.3167718296009165,0.006595443914561
FZD10,-4.438436080440097,0.0002732926817229
HCAR3,-2.9699253913200123,0.0005190144580249
CLIP1-AS1,-1.7853229695794195,0.0274255661964136
RHOF,-3.455672367841857,0.0002790341057232
P2RX4,-2.865690124725295,1.537997331797444e-06
RNU4-2,-6.271799228216498,0.0487098675578053
HSPB8,-3.64968029844559,6.299160572181961e-06
HRK,-6.409987741968895,0.0082328161530068
RNFT2,-1.8616283598705257,0.0076937585622382
TBX3,-6.754607210508308,0.0048729640474633
LHX5,-5.874087836973685,0.0165137325539242
SLC8B1,-1.869852216652503,4.319374016978248e-06
IQCD,-2.3386931091834757,0.0391140629343304
RASAL1,-2.2699583734266007,0.0082198368835751
OAS1,-2.962843744287308,0.0002162572374626
TMEM116,-1.993002528045035,0.0051044016551043
MAPKAPK5-AS1,-2.123116363463814,0.0036052394845117
C12orf76,-1.7732119831875857,0.0047699843537431
TCP11L2,-2.1013242585216325,0.0025608669456268
ALDH1L2,-2.13742576109904,2.067953250469361e-05
SLC41A2,-1.5247210063358587,0.018098345497461
ACTR6,-1.5675682229194032,0.0220352532719683
GOLGA2P5,-3.1127852909472344,6.787031917165206e-07
NTN4,-3.898891666172259,1.2950722198790367e-17
PGAM1P5,-5.302431537008483,0.028050705626976
TMCC3,-3.1916716487349794,4.9769725071695354e-08
SOCS2,-4.129253801756751,2.6555385230862882e-08
SOCS2-AS1,-5.174646430309265,0.0373965959661231
LINC01619,-3.5832995812692108,0.0326392557722257
POC1B-AS1,-4.854077069858694,0.0488474877906909
RPL10P13,-3.650415471523406,0.0168757881821446
GLIPR1,-2.495406322332262,2.2690448812798662e-10
TBC1D15,-1.87068367211912,5.387059443196228e-05
THAP2,-3.0330266759988147,0.0108583172006497
FAHD2P1,-5.130250857771809,0.0337886842853442
PTPRR,-7.374982112324383,0.0022261888783024
CPM,-2.5353333799377986,8.135821283986199e-05
IRAK3,-5.187843582968783,0.0316680887060258
MSRB3,-4.922353604945606,0.041305298306133
TBC1D30,-4.303313487285895,0.0047059134148005
PABPC1P4,-2.417373977231355,0.0284491997873022
PPM1H,-3.1311016197147463,0.0405374658950734
DTX3,-1.8022459457619584,0.0011217433632065
STAT2,-2.0267549400837046,6.3002244647638006e-09
HOXC6,-5.236141068791866,0.0306363724290166
HOXC9,-5.76707448841542,0.0170868249492916
HOXC-AS2,-4.965549159337002,0.0413937922527632
HOXC10,-7.061860745729163,0.0032945466945056
HOXC11,-5.893623083965012,0.0141717940791269
HOXC13,-5.638956602317651,0.0226141616064455
KRT81,-7.232060549388357,4.375129887361553e-09
KRT86,-4.671924142081307,1.2256079053121878e-05
KRT87P,-2.749695108744265,5.982548492501904e-07
KRT7-AS,-2.313991371485085,1.5789752736107797e-08
KRT7,-1.896758008755376,1.4042243374506644e-16
KRT80,-4.278692374904028,1.7517632274888427e-25
POU6F1,-1.94649814620195,0.0169966975158291
COX14,-1.5152629806979432,0.02897487666375
CCDC65,-1.6341507010128016,0.0458505104426069
RND1,-5.265176429595819,0.0296082447175117
LINC02156,-4.947927048215248,0.0468307117350609
AMN1,-4.351095653226303,0.0050142416145677
BHLHE41,-3.472900999492063,0.0226579926874119
GOLT1B,-2.155881811608068,0.0003691395651085
EPS8,-2.7600424644137784,7.338225317062355e-10
PLBD1-AS1,-5.227624775167394,0.041623313335563
PLBD1,-5.771948234165192,3.180316969564923e-07
GPRC5D,-2.295243054154501,0.001476369049997
GPRC5D-AS1,-2.0255419367752925,0.0042111361319893
GPRC5A,-4.173051142462465,3.4371916902554806e-62
APOLD1,-3.3825110897150927,0.0052473606186967
STYK1,-1.748670621410591,0.0159244333606387
GABARAPL1,-3.1824692546251088,1.939245607173726e-06
TMEM52B,-4.959831509229401,0.0395410981317198
OLR1,-7.929053317600037,0.0012557129625317
CLEC7A,-5.3721776260915055,0.0331912729140305
C1R,-2.134753053818666,0.0236902509273866
SCNN1A,-3.3029774881500837,1.3072444058110218e-17
PLEKHG6,-2.137541485224089,5.254204440975522e-05
GLB1L2,-1.540083488930269,0.0003384980777179
GLB1L3,-2.7104515317351927,2.7339317210832004e-05
GRAMD1B,-3.265459311019049,1.377123560395189e-12
CLMP,-3.437807356485247,5.064835601993837e-07
HINFP,-1.7683968284612648,8.37240295955593e-05
MPZL2,-1.92456592188048,2.992541513755399e-09
TMPRSS4,-2.9648931313150784,9.817911891367749e-14
SMIM35,-3.696047904405784,0.0146889846332415
CARD16,-6.497912362420907,0.0081642068825295
CASP1,-2.516505425098259,1.1833618878707174e-06
CASP4,-2.1316510185849364,4.740515589996451e-08
MMP1,-8.757859604718034,0.0002498372519244
BIRC3,-2.6656299076486305,1.5655252069230131e-06
ANKRD49,-1.6462274525722125,0.0480933227606004
MRE11,-1.5510443449347575,0.0003914437961101
FAT3,-5.294205799478465,0.0296976010759175
ME3,-2.042079083561412,1.729042171257901e-05
SYTL2,-4.751673557083521,1.500062469310554e-06
CREBZF,-1.5872751221829071,9.44856285940115e-12
TMEM126A,-1.7135963629858657,0.0049034307110518
TMEM126B,-1.573897010847079,8.401516283316774e-05
CCDC90B,-1.5735328243081597,0.0001623951769655
ANKRD42,-2.286717631563176,0.0008941446509381
PCF11,-2.067720277524258,4.040736188760317e-05
DDIAS,-1.6252413179012115,0.0001523599768925
PRCP,-3.287584471158792,9.239204502167007e-10
FAM181B,-1.9937026425388296,0.0008815265178697
RPS28P7,-1.9539528020157049,6.312998246557792e-06
GAB2,-4.841566284677673,1.0864044002681286e-09
USP35,-1.914108743362093,1.1944858514406971e-05
NDUFC2,-2.06188663396553,0.0009996343143844
INTS4,-1.60714131138207,0.0006490310953259
AAMDC,-1.5115070343970392,0.0348086863212962
FTH1P16,-2.340110006596256,0.0141347809685008
RSF1,-1.904440341219569,7.925156167862844e-09
CLNS1A,-1.8229255509618905,6.158367026246814e-11
AQP11,-2.006944323700885,0.0011932840561675
EMSY,-2.500418681425439,1.0370034170249194e-12
GVQW3,-3.391531288370638,0.0001050920149652
THAP12,-2.524850189261924,3.7912903875103625e-07
UVRAG,-2.6904192144243546,7.129800676732298e-16
DGAT2,-5.703522599228024,1.2157497007339186e-07
MAP6,-4.651464831406802,0.0017368977226956
GDPD5,-7.067234440884251,1.955409378851299e-19
KLHL35,-5.3637796391876,0.0003730164095781
SNORD15B,-1.7991166183205152,0.0034488703779743
RPS3,-2.2038235055310587,1.470835258963291e-29
ARRB1,-6.157954040944588,3.6901451918935655e-05
NEU3,-2.3015457871369067,4.7210704961444056e-11
SPCS2,-2.1796499773775877,1.9729780160592928e-09
XRRA1,-2.2155452163478087,7.164686231063574e-09
RNF169,-3.008020591228673,2.5737796858145375e-22
POLD3,-1.7988145025143585,1.6132870919176038e-05
LIPT2,-3.476947345585599,0.0203303720647581
PGM2L1,-1.7156984619863862,0.0007078004966034
PPME1,-2.2770716482109434,6.907173636612233e-13
C2CD3,-2.0835540186786785,3.0943814919102493e-15
UCP2,-2.2629867898208813,0.0013759508394489
PAAF1,-3.442493043953884,1.0963890542281731e-16
COA4,-2.3978670931543125,2.75096858775229e-20
MRPL48,-2.655940485254275,3.9064169648809473e-10
RAB6A,-2.0602514226462523,3.190584995428842e-12
PLEKHB1,-4.791403630904579,0.0469122477577955
FAM168A,-1.694554940688014,6.851076487216414e-10
RELT,-2.3417486387189053,1.2941943036952044e-09
ARHGEF17,-2.7975686656487424,1.835161547664564e-18
P2RY6,-2.3654369276503857,0.0008665609170063
FCHSD2,-1.9375392742422612,5.384526361423546e-08
ATG16L2,-3.4049103536667245,3.557115399814643e-17
STARD10,-2.759676326636708,7.959407788099442e-15
ARAP1,-1.8288746007004129,1.1814046256002424e-08
PDE2A,-6.222752409257435,4.253778424296024e-09
CLPB,-1.5763823982311127,6.451573526566132e-05
INPPL1,-1.9873930094693435,1.1083055191639243e-09
ANAPC15,-1.6560852856879216,0.0002343494764552
LRTOMT,-2.415674145452258,0.0008793480726915
NUMA1,-1.856266447893683,3.82429839801404e-08
IL18BP,-2.8993957484410657,4.843123978852189e-09
RNF121,-2.249807706144231,7.43956346472815e-09
OR7E128P,-3.8421968286427535,0.0013304110348688
NADSYN1,-2.334339026118051,1.9487709738298945e-07
CTTN,-2.0531837183143384,4.232918830614616e-25
PPFIA1,-2.892167003894845,7.995590428889817e-33
CCND1,-2.505837781012102,1.3579748736626307e-14
MYEOV,-4.753359888540135,0.0001865849975452
GAL,-2.6724736344783597,7.584952524061208e-06
ALDH3B1,-4.94667758473282,9.271456785771492e-07
CARNS1,-1.9219548780254905,0.0195013442857012
CTSF,-4.353919170320883,0.0033639152680667
SIPA1,-2.035217729263721,0.0008706051302243
MALAT1,-6.101377568799908,2.052147940690661e-05
SLC22A20P,-2.0575784656808094,0.0065205114997756
TMEM262,-3.1129558767569128,0.0476087903344421
ATG2A,-2.1312687190389608,1.690662172057664e-11
MACROD1,-3.475021168811585,1.8693722240637008e-06
ZBTB3,-1.6605675853812256,0.0321976490358447
RAB3IL1,-5.794070049397542,0.0166213731884919
FADS3,-1.7159169313892366,6.477676978655673e-06
MYRF,-8.752703715104511,0.0003125873995878
DAGLA,-2.081325298187007,0.009325960391697
SYT7,-1.661821992660801,0.0070341218147162
PPP1R32,-2.9771558483867744,0.0063114901170642
VWCE,-5.133951401783391,0.0344509021982351
SLC15A3,-3.256529884023339,3.612028274115368e-05
STX3,-1.983311941931331,3.182219230668773e-06
DTX4,-2.7933690868247663,1.9555784331951186e-15
FAM111A-DT,-3.4209559280028268,0.0247756374476216
CTNND1,-3.0864627221947,0.001330197651518
BTBD18,-2.653989440942444,0.0043067413626012
UBE2L6,-3.16759778720066,3.655828814590044e-08
SLC43A1,-1.7601539535301778,0.0053900375021056
HARBI1,-1.9386247606782767,0.0348142679891637
MDK,-4.697113152959161,8.936061226901936e-16
TP53I11,-4.372529613943868,4.207787301859959e-10
RAG1,-4.8665526078713865,6.198505918513583e-08
TRAF6,-2.1754337638254886,3.794440720659955e-10
LDLRAD3,-2.0269100161703903,3.90476230636849e-07
TRIM44,-1.581000795434072,2.4668875505685352e-11
PDHX,-2.86584811997516,3.4050002280744084e-13
EHF,-3.121877974959828,8.955512312699602e-25
ABTB2,-3.226738506431338,2.1142017289528025e-11
NAT10,-1.8769738580537123,3.669809683497176e-12
LMO2,-4.317597319699292,0.0060339524558856
FBXO3,-1.855508080411304,7.684773082831526e-05
C11orf91,-2.4170378600237687,0.0486277956127105
HIPK3,-2.0042670694850853,3.307162945028125e-09
CSTF3-DT,-5.127721521442036,0.0387105597697702
BDNF,-2.69642422087601,0.0019056186136212
BDNF-AS,-4.324480280973069,0.0060660699931761
HPS5,-1.5133087455782457,0.0001875466681092
SAA1,-9.064336735891906,0.0001726907990982
SAA2,-7.449411971136719,0.0022411419934337
PLEKHA7,-4.9186214266005965,2.851672783543976e-09
TUB,-2.8564879234465383,1.180320977529494e-06
DUSP8,-1.5854613143753635,0.0153696826835673
MUC2,-5.355863176625652,0.0017900421958676
IFITM1,-2.0220840748616613,0.0093181824165336
PGGHG,-3.461929630857173,2.378694315590332e-08
SCART1,-5.320593732522603,0.0004813033725123
FUOM,-2.4038656381461547,0.0001050075573671
KNDC1,-5.65805722199643,0.020099631605456
PWWP2B,-1.6201624244896986,2.048948310178186e-05
LRRC27,-1.617736495008829,0.0129925164204036
STK32C,-1.9950077857060209,0.0001473051232812
DPYSL4,-3.472222089490282,0.0019367103147692
EBF3,-5.302485164221061,0.0283670900919789
PTPRE,-2.3394670094070498,3.4499202472394693e-13
ADAM12,-4.948455842875753,5.293339190493144e-06
ZRANB1,-1.760013240642926,7.472385797408413e-06
LHPP,-1.7347835058430845,0.0030400324837231
NKX1-2,-1.8020673757935592,0.0072733958031088
C10orf88,-1.646884829418105,0.0234505999999258
FAM24B,-4.052295887487244,0.0066879185735857
ATE1,-1.5224214656147363,0.0005707087006517
GRK5,-2.3721244889423465,2.5412329149561415e-07
NANOS1,-4.903298979332693,4.566619694161365e-06
CACUL1,-1.5880727405647974,1.977607211145661e-05
VAX1,-6.09588950354894,0.0120360556239613
ADRB1,-3.840594949222786,0.0002028099464602
ACSL5,-7.775974051266427,0.0011966165973346
BBIP1,-1.9009984392617016,0.0171853411494901
DUSP5,-1.960377305890053,3.5253394524191104e-09
MXI1,-1.7945133260793815,0.0018373626108579
NEURL1,-2.0406862435673823,0.0004346133685753
PCGF6,-1.7631849661870849,0.0002882043255827
INA,-3.5587486641092188,0.0210514519115624
PSD,-2.510949740923425,0.0084005178446938
FBXW4,-1.6092004690584738,0.0005038916509299
KAZALD1,-5.352394977301844,0.0007918125520284
PDZD7,-5.211383962219123,0.0313650506094337
SEC31B,-1.5401381624232386,0.0271548115244627
CNNM1,-6.294431514005416,0.0099950823474072
MORN4,-2.1498142628009727,4.2110790000680224e-05
FRAT1,-2.03880776870577,0.0311214193303523
SORBS1,-4.529756080853355,0.002554171623513
TBC1D12,-2.2908616813947638,4.4055163954457965e-05
RBP4,-6.411247781643944,0.0080535723202103
EXOC6,-1.92568968710112,0.0034382095085476
ANKRD1,-5.908825170268914,0.0139663890365706
IFIT3,-2.133763518661539,0.0017195015514239
IFIT2,-5.529367832501126,0.0002226267156538
STAMBPL1,-1.605711081301839,0.0021874096715131
ANKRD22,-4.679060691592267,0.0016820750656493
RNLS,-2.104856735818152,0.0119460693788699
NUTM2A-AS1,-2.363347656129643,0.0125657399745952
SNCG,-1.9387785965234323,0.0224538797195254
LINC00857,-4.486787100787087,6.708079750733071e-05
LRMDA,-3.104559369858076,0.0076453359972019
POLR3DP1,-1.7210012506777066,0.0084390874155777
DUSP8P5,-1.6645490548069597,0.0114077187286266
GLUD1P3,-3.707200518812586,0.0145263672205225
VSIR,-3.5296903931350774,3.353278586891917e-13
CDH23,-3.828966609590413,3.9186969468570506e-05
SLC29A3,-2.762797665720909,4.64596763188036e-05
ADAMTS14,-5.116521579806046,0.0354550493190794
PALD1,-5.042388092524319,0.00092759070001
FAM241B,-3.632316115707683,0.0007183433826091
TSPAN15,-3.2085337973972727,2.2441981631454728e-08
MYPN,-7.237659794695569,1.4262313832660025e-06
RPS3AP38,-2.1985395409902693,0.0485825623928538
SIRT1,-1.8895276408557264,3.033980345439672e-06
RHOBTB1,-2.947838925518388,0.0011413616099559
IPMK,-2.1534296622415257,0.0001117066525857
DKK1,-3.313130501503813,1.5277691023998677e-19
PRKG1-AS1,-2.6852388165077823,0.0465181147421399
MAPK8,-1.947677031459484,4.859969932660802e-06
DEPP1,-4.955707568120853,0.0433610717091429
ZNF485,-4.376777315473506,0.0038554003421833
ZNF487,-2.289634873607443,0.049382004838005
LINC01518,-7.946029675691723,0.0009500456486977
VN1R54P,-5.869270100119516,0.0158011925859025
NAMPTP1,-3.950497030097426,1.0484284372299907e-06
MAP3K8,-3.330518163082674,0.0070455653283509
JCAD,-4.029741457066974,5.279562462663895e-05
NEBL,-2.59961733702721,0.0044936679019669
ACBD7,-5.339792618227582,0.0282481051120872
BEND7,-2.544557464707621,0.0049367693839609
PROSER2,-1.788457357959459,6.780736133950676e-10
GATA3,-1.6354476354177745,0.0027277911046012
CALML3-AS1,-2.793154626882309,0.0002670558376069
AKR1E2,-3.946748527713335,8.544580558507811e-06
ADARB2,-3.704783265572477,0.0131828152693839
DIP2C,-1.9702865589963476,4.529033333610645e-07
FAM157B,-6.015565216273363,0.014797531288609
ARRDC1,-1.750791232359156,4.639581121842863e-08
NOXA1,-5.524628389747019,0.0001921398180105
EXD3,-2.0829264060556385,1.1986344580317786e-05
NRARP,-3.991971118919441,1.6441937671018573e-05
TPRN,-1.8358004739604288,0.0001611761950037
DPP7,-1.880202197334027,4.612737168976076e-07
MAN1B1-DT,-3.900946021092275,0.010246179100929
SAPCD2,-1.6047548834457352,3.23920397086885e-05
NPDC1,-2.5816672480974576,4.4819246773251654e-09
ABCA2,-4.077145490880928,2.1212198446361486e-16
AJM1,-3.730707854297819,8.106782607672278e-05
NCLP1,-2.248312742839715,0.0199355955490907
EGFL7,-1.614525639563022,0.0012242863524177
NALT1,-4.449631643154729,0.0029217737464516
C9orf163,-2.36455731326071,0.0004547322015827
PPP1R26,-1.5499905282141389,1.4918862108999637e-05
PPP1R26-AS1,-2.2778833111142776,0.005952925521524
COL5A1,-1.7550102310691895,6.03033332926155e-08
GBGT1,-3.2243388777796227,2.7657272829315824e-05
TSC1,-1.7470602053271038,3.576598851187528e-06
AIF1L,-4.403891180845333,7.259093969192372e-07
FIBCD1,-5.057354019693582,0.0382663757652515
ASS1,-3.656042535748179,4.773673186190457e-37
FNBP1,-1.8046008293991984,6.984154856468695e-11
USP20,-2.137887813612103,1.3233510545424074e-09
PTGES,-1.5320301936690597,0.003226477133172
LINC00963,-1.550377344017008,0.0109851129444958
CRAT,-2.5706756951335965,5.15850967769319e-07
SH3GLB2,-1.5114809820996171,0.0012621980261458
ENDOG,-2.664401828559963,0.0012663464199262
DNM1,-2.671012902222143,4.436501399387834e-06
C9orf16,-2.330028244428061,6.207923408031468e-08
LCN2,-6.685830813964728,1.4377691909696005e-21
FAM102A,-1.7791477007873722,2.4216610963733774e-07
PIP5KL1,-1.7691150997182516,0.0097174797619439
CFAP157,-2.2153712499722915,0.0011547500249551
LRSAM1,-1.6051310876824731,1.283968897859597e-07
GARNL3,-2.578326075767176,0.0033050906326951
RALGPS1,-2.500051802665382,0.0009567546716003
ZBTB34,-1.685938386672989,0.0001704527378277
ZBTB43,-2.1809022358282446,1.2197422124330193e-06
LMX1B,-3.529579194552471,0.0032034385681838
WDR38,-5.214831187699612,0.0321990707884985
PSMB7,-1.9242009506064004,0.001326034975307
CRB2,-3.1445334338355364,0.0374395671241802
ZBTB26,-1.6121971294323243,0.0069993727353211
TRAF1,-2.201822133599373,0.0051793550015565
CUTALP,-1.8364593910609104,0.0026297317374734
TLR4,-5.380194312122637,0.0268015507123512
TNFSF15,-3.4608398657441617,0.0232053820092933
WHRN,-2.0748981050867563,9.12453454843182e-05
BSPRY,-5.07621813470686,0.0007403891210538
WDR31,-2.2265369748054087,0.0073696376933981
SLC31A2,-2.893268496504742,0.0275188649991073
SNX30,-1.8308938148757816,4.170885463155531e-07
SUSD1,-1.8208504327124848,1.537357943188395e-05
UGCG,-2.128564478642532,6.180468396809884e-09
ZNF483,-1.694183094050376,0.0132247334079103
LPAR1,-2.907259452205288,2.4113900753165613e-19
MUSK,-4.407433930552116,0.0034007998744455
SVEP1,-6.758770140452579,0.0048745933006023
EPB41L4B,-2.2505822943722387,0.0006398305787218
TMEM38B,-2.676187706360025,3.049118130106324e-05
UPF3AP3,-5.409551158519116,0.0274409950644048
GALNT12,-4.282911460423831,4.7485831092264336e-08
TSTD2,-1.5214672746115991,6.921485834420564e-05
TDRD7,-1.94990325551096,0.0047128469679923
MFSD14C,-3.4535287207125616,0.0019707544935109
CDC14B,-1.757813165343505,0.0016983782496794
HABP4,-2.1948050513568766,0.0001368723599978
PTCH1,-1.7078813125253025,0.0002062818234149
PCAT7,-6.145000176476475,0.0109640235741546
ZNF169,-3.091030989125612,0.014946576121755
WNK2,-6.210426922779485,3.591794183888005e-08
NINJ1,-1.7389059908727047,0.0069659302783534
FGD3,-3.7053940867983584,6.017703228755855e-05
AUH,-1.9703113864649853,0.0002036094498142
SEMA4D,-2.22989658087895,1.601005948404283e-07
SECISBP2,-1.6996024863809431,0.002327303394018
NXNL2,-2.3572475721206043,0.0460862895188677
CTSL,-1.721722330709361,1.9339618438559927e-05
GOLM1,-2.3550470472837426,5.4011544761590756e-08
SLC28A3,-2.50086405338665,0.00864637079019
GKAP1,-2.40308063430877,0.0421436715736283
IDNK,-2.390547317689665,0.010390692693164
FRMD3,-6.712178179662619,8.656873725004373e-10
RASEF,-3.506377039098257,1.087147036842874e-06
NMRK1,-1.55314567782782,0.0076569529525491
ANXA1,-2.065464279286203,4.7547346035613714e-14
LINC01504,-5.367644056985231,0.0286547582300775
GDA,-8.226770406777897,2.9290298174231458e-39
KLF9,-3.517910514547813,4.4122308811438344e-10
CBWD6,-2.310945126329799,0.0368143133520274
FRG1HP,-3.122767913427363,0.0232269119620736
ANKRD20A1,-3.5506594527350632,0.0295358630852454
CNTNAP3P2,-6.582780290130827,0.0204011212843069
CNTNAP3B,-5.035097918162786,0.0296049177123979
ANKRD20A7P,-6.146159309550247,0.0121748969254989
TMEM8B,-2.101837235442227,0.0031520101251366
C9orf72,-2.3092125876777825,0.0106502553232413
LURAP1L-AS1,-2.2899335078816083,0.0211591860751939
RN7SL5P,-3.7575387639875713,0.0034308942930495
IL33,-6.24079520497261,0.0100824420588314
ZNF250,-2.501041955401535,0.0002590061343313
WDR97,-3.479549973306701,0.0003177692871655
MINCR,-3.118572715663225,0.0374846925807122
PTP4A3,-6.567597579224747,0.0063187739220238
SLC45A4,-2.0898139456684763,2.7920134035280244e-06
DENND3,-2.5989466573280384,7.756923712118651e-09
TMEM71,-7.221660700279534,0.0031146274133272
GSDMC,-2.928276454705455,4.964346312540555e-08
PVT1,-2.476170546452567,0.0098156667381515
CASC8,-3.39066093344565,0.005817902001554
PRNCR1,-4.805913173110664,0.0462280563949776
PCAT1,-6.233233273873879,0.0490756833283533
RNF139-AS1,-2.9179832102066414,0.0019770014495781
TRMT12,-1.679871688603775,0.0042598674385464
FBXO32,-2.9233720957377822,2.399167413593612e-05
C8orf76,-3.619197783607585,0.0165796326623772
SAMD12,-1.7438881179482406,0.000587950089498
OXR1,-1.6618809961467398,3.1442166617017405e-05
ZFPM2-AS1,-6.204572414145896,0.0116326268753043
ZFPM2,-5.420786212079435,0.0330141358424684
MATN2,-2.991624521326251,2.6245971602784133e-12
TSPYL5,-1.8950393336191067,6.716133009952117e-05
CPQ,-4.876646203229224,0.0437534437327503
PDP1,-2.752339236657095,2.8520120291118333e-12
RBM12B-AS1,-3.0485537767060187,0.0011423315247166
RBM12B,-1.781572762397743,0.0001160442763082
RIPK2,-1.911748094547312,3.141220341952919e-05
MMP16,-5.2515817598578085,0.0302403326030553
