Gene,Log2FC,PVal
SRSF1,1.9137838403183127,0.00591763674806
NOG,3.105163747823104,0.0018447825967751
TMEM100,5.366726819051225,0.0471505208947682
EPN3,3.22021191091087,1.3577807442492131e-08
MYCBPAP,2.8326833863313863,0.0026684362256345
TMEM92,2.2084325630722024,0.0007168736104071
COL1A1,2.474799704833772,5.666741207294576e-11
DLX3,2.82627212070661,1.687640894975671e-12
LRRC37A17P,4.309489186328312,2.7761964421048242e-08
PLCD3,1.5517360417779034,4.622621135329279e-05
NAGS,1.664028579916394,0.0283894583880803
RPL21P4,1.9733343568336623,0.0265215217996534
CAVIN1,2.491453090187695,2.6296004561169062e-14
KRT42P,5.562898283274768,0.0022610521291642
KRT17,10.148161340017316,8.748985870857266e-97
KRT16,2.985735546854922,5.118147381435664e-07
KRT14,13.100025524804122,4.7060031497107524e-135
KRT13,2.412533974813353,0.0352958594966516
KRT24,8.36604862758848,1.940291658080817e-14
KRT222,4.251269891004156,0.0157594323793326
SMARCE1,1.7429632402391686,0.0465883005990182
TNS4,2.852890338601588,2.372349464032708e-25
RARA,1.85230286334396,1.4245207699743639e-09
CACNB1,1.5236453541482062,0.0032655930836638
SLFN11,1.7322186252281615,1.7152301921118146e-05
MIR193A,4.348592071924978,0.0035916892746331
DHRS13,1.674257383345665,0.000639749343824
RPS12P28,6.204248997958302,0.0006566360740575
FOXN1,5.296214064550173,3.824607280738099e-06
SCDP1,3.620457738837791,9.416048255106024e-06
KRT16P3,3.3016348496453487,0.0274406831665735
KRT16P5,8.156642043485096,1.206527046831204e-06
TNPO1P3,5.196404874596102,4.2670132960942494e-08
ALDH3A1,6.038054590875434,3.590477747244652e-15
SLC47A2,2.3836017618944307,0.00288399362899
SLC5A10,2.86773587341496,0.0079579957683652
LGALS9C,3.72504851207208,0.0005159846070129
KRT16P4,7.260038978324409,2.658473729575508e-08
KRT16P1,6.280896622976176,1.0470079621180181e-13
KRT17P2,5.761943281531559,0.002257306431675
EVPLL,2.718409436571508,0.0009366430756376
SMCR5,1.605561761888817,0.0075585422736013
KRT16P2,2.9879492415103117,0.0051875193176329
KRT16P6,4.344281263895698,3.0854888411720604e-21
SRP68P1,5.366726819051225,0.0471505208947682
USP32P1,7.246734409029896,7.019352514944983e-10
CCDC144A,4.70604524390425,5.542113416666512e-09
TRIM16,2.261594467030163,4.193096376584972e-05
TMEM220,2.572239551946192,0.000333235644957
ALOX15B,7.031308412669692,2.473985761027731e-17
CHRNB1,2.512550044475604,0.0021929038519746
KCTD11,2.083370239117086,1.4001689085912492e-09
SLC13A5,3.995026430138378,0.0010686553806127
RNA5SP435,2.906607418158396,0.003100190525797
PITPNM3,2.2286063977169737,6.288517830420527e-14
PFN1,1.5011189008098351,0.002139778806708
MIR3183,3.315930774298127,0.0065110491063629
RPS4XP17,5.761943281531559,0.002257306431675
VPS9D1-AS1,1.7584027740706156,0.0017998534913651
PIEZO1,1.711270994531885,0.0003572295387426
SNAI3,2.3780951697182724,0.0053622943144695
SNAI3-AS1,2.90724128075265,2.1920932101700417e-05
MVD,2.415008803255458,5.361809035659631e-35
MIR5189,2.208673456049825,0.0250627221638389
SLC7A5,1.7211957185387887,0.0001613198272835
FOXC2,4.399837794719801,4.233070529941535e-09
MAF,3.388396211123874,4.230032086721106e-05
NUDT7,3.095472732076846,0.0018044584767172
ADAT1,1.563143148268017,0.0031488168117789
TMEM231,1.5273638708228114,0.0150677123394647
PDPR,1.883307283197196,8.036199092399132e-13
NQO1,2.0001708039002986,2.7427535180316124e-11
SMPD3,1.9695879334256887,0.0013754903877015
ENKD1,2.634500260385107,1.6332955569034726e-05
CES4A,5.960272896554834,4.9971351198914026e-05
CES3,2.022535349767048,0.0024636163341823
CDH16,2.546862503511719,0.0262048429551937
MT1X,3.639245147728397,1.8039741044047824e-12
MT1H,7.395040539430639,1.824823914274761e-05
MT1G,10.397667843209774,5.5935936575113525e-11
MT1F,1.509890545407274,0.0138437631611384
MT1E,3.89889114823457,9.574312630515652e-32
MT1L,7.510528685885879,7.47857551774482e-25
MT2A,3.488306426137879,6.379809439327917e-19
CAPNS2,5.411009993420244,1.125469605090104e-09
LPCAT2,1.9832465279454388,6.0091892606401e-06
MMP2,3.3864947742392237,6.239432753807918e-10
HERC2P8,6.270592551187139,0.0013324860065965
PYCARD-AS1,3.281217783582872,0.0290518728416789
PYCARD,1.6092814562367292,0.0135851269597035
FBXL19,1.6709198631475728,4.6210240226315273e-05
CTF1,3.8730721470344434,0.0029002129910633
QPRT,6.010461647400615,5.60167306329561e-15
NPIPB12,1.7588288062011006,0.0003075974152844
NUPR1,5.06315848306489,7.859676296304773e-11
GSG1L,2.8946629904874905,0.0169776836329594
HS3ST2,6.213147250167776,9.882447923947943e-17
NPIPB5,1.8158790932438764,0.0011948534357663
EEF2K,1.569864889266695,1.2894760240473853e-05
NPIPB3,1.8357142210093955,0.0002203219864321
MIR193BHG,2.062433073533687,3.00932990403126e-07
SNX29,2.215318034866286,2.00731062062178e-08
PPL,1.5389692347270587,3.154932638267651e-05
MIR6769A,2.613093507603415,0.0467473987686072
CDIP1,1.8671826428253628,5.414726411273658e-11
PAQR4,1.7104848947463096,9.050890517630776e-05
KREMEN2,2.2621501291476966,8.702685470878925e-05
SNORD60,5.095454873045492,0.0261842440387453
SNORA78,5.366726819051225,0.0471505208947682
GNG13,2.9660505787379927,0.0044428650748104
PDIA2,2.279823001576142,0.0240667596207527
HBQ1,2.154644655237373,0.0095597804796417
SNRNP25,1.518665251143985,9.082380875277816e-06
MIR6859-4,3.682267466207776,0.017009685376167
PRKXP1,3.653763515844826,0.000531421049882
CERS3,2.7448623081500685,0.0063925530094788
RGMA,2.759516181045931,6.327541036440169e-05
HMGN1P38,2.218419760314137,0.0001910614888261
LINC00928,5.366726819051225,0.0471505208947682
RHCG,6.110231059441351,1.4940795758321854e-05
RNU7-195P,3.281217783582872,0.0290518728416789
AGBL1-AS1,5.299938206898187,0.0004373889191895
