Gene,Log2FC,PVal
OVOL2,1.7976221035817657,0.0120495179184179
ISM1,2.3045498415176726,1.979694810591602e-05
SPTLC3,2.8057430330349,4.164011124665225e-06
JAG1,1.5825057010553158,8.668378652115667e-20
PLCB4,2.7073687809252536,0.0002742742047208
LRRN4,1.6160664488130605,0.0004447839166829
SNORD57,6.006865092972193,0.0293465568033024
SNORD56,5.404594588063282,0.0323511846256727
SOX12,3.2898742450512266,1.95227922055864e-12
ZSCAN18,8.303515639306575,1.0726625392698291e-18
ZNF135,7.492011106217827,1.4525497138332285e-05
ZNF418,1.7225551278785085,0.0140617215819014
FKBP1AP1,1.6269875551617847,0.0311322960919561
ZIK1,4.41474249898774,4.980929211620343e-09
PEG3,5.913093960082988,0.0017399808137985
ZFP28,7.79150426673421,1.0534686501310712e-12
ZNF471,7.141155749488895,3.597307006022142e-05
ZNF667-AS1,7.916602563588441,2.235841520368192e-06
ZNF667,6.256637083423079,0.0229473189747143
ZNF583,5.937280416616806,0.0018116253098295
ZNF542P,9.370602745368394,5.1587023775902735e-08
ZSCAN5DP,3.597374746232389,0.0004459731774411
CCDC106,2.8042846852515533,6.091220053654545e-05
SSC5D,1.9272951958684088,0.0206404339851475
ZNF331,2.167296782826777,0.0003549807495372
TPM3P6,2.4156686505353626,0.0060851111012109
ZNF677,7.340900945992236,1.7878262196340764e-05
ZNF665,5.339204349071728,0.0071049395164251
ZNF347,7.301659904434523,1.4587367911426373e-10
ZNF415,6.318037716185266,0.0007135613239764
ZNF160,10.013941865221394,3.1173953473675923e-10
ZNF702P,5.339204349071728,0.0071049395164251
ZNF816,5.404594588063282,0.0323511846256727
ZNF888,8.161260063761212,5.9813570456374e-10
ZNF320,7.975280332386064,1.1218918873661511e-13
ZNF83,2.61623929288711,1.6178305380650316e-08
ZNF701,1.6228567876687052,0.0028009876778032
ZNF808,9.65692801241861,1.5165588100782844e-09
SPACA6,1.841291662374676,4.3216854692507294e-05
ZNF175,6.518180357431406,1.2816576570126186e-05
SIGLEC10,2.4551808822383574,0.0339879541319211
KLK8,5.059270956780533,1.0448571349632751e-14
KLK7,5.526398539832237,1.8226974846970672e-06
PTOV1-AS2,2.051932898392401,0.0059351354618757
FUZ,2.3159808114310505,0.0001132205867779
TEAD2,2.185126714415897,1.900352770269277e-05
PPFIA3,2.2462453368771578,3.7638931628473125e-05
KCNA7,2.995002541092335,1.183426123644674e-05
PLEKHA4,4.537521615082689,6.549137947328477e-10
RASIP1,3.524953964278036,2.548091895526502e-09
SULT2B1,2.3983711693980925,0.008907304924926
EMP3,4.838551787796633,1.8027180052181746e-17
MEIS3,3.280610522580353,0.006159217018626
CCDC8,12.222687134176136,5.179444222827201e-15
PGLYRP1,2.671909963459931,0.0076486221289373
APOC1,3.4667439607179835,0.0208261350618122
BCAM,1.687759047573738,0.0052006732090579
ZNF229,9.174618827029947,7.717680424807052e-08
ZNF285,6.365818435559213,0.0008475913604054
ZNF223,1.8542820027301776,0.0356509293197003
ZNF155,1.5335343762171472,0.0284143144459667
ZNF404,2.1327770971353264,0.0476879475094251
LYPD3,4.032488320832894,1.2453299482726859e-09
LIPE,1.5087880492935672,0.0001138971854105
PAFAH1B3,1.5232215098297062,0.0003171198599719
ERF,2.1832915861221878,2.0918213831796225e-05
POU2F2,4.182551145180673,3.570566767064441e-07
LTBP4,1.6184151748988922,0.0027661703832711
SARS2,2.297242711199633,1.2329491840105204e-05
LGALS7B,5.2080567638518085,8.168738271685129e-05
LGALS7,9.127668046599828,3.1304838878309106e-08
KCNK6,1.584079887151376,1.0510851274806497e-08
ZNF607,3.984039548581075,0.000158659228985
ZNF793,5.8284115050259,1.8592959570607797e-11
ZNF570,6.653694549963319,0.0001853149001435
ZNF569,6.811011487815862,3.843695989499271e-07
