Gene,Log2FC,PVal
MS4A10,4.184248856510289,0.0055846170228077
PRG2,2.7405761022475663,0.0028278968143993
CCDC179,3.3938985022804298,0.023164838561896
MRGPRX3,3.195593517419072,0.022775758644271
FAM86GP,3.3604037189545832,0.0314438882061277
ASCL2,1.7542560743876996,0.0217845744705011
HPSE2,2.331871092813653,0.0296361653082796
RN7SL733P,2.265741126134424,0.0256054528057826
FAM25A,2.866306027426228,0.0011637624731892
CACYBPP1,1.8700513736386968,0.0094147220784449
RNU7-38P,2.622422100486578,0.0417316095429905
NPFFR1,2.394835972911763,0.0352254405993962
RNA5SP319,2.99800141114283,0.0436024210937362
RASGEF1A,1.620511331041771,0.0159279564404142
RNU6-490P,2.771544042824297,0.039570527873046
SNRPGP5,3.2061179014796948,0.0044244671958542
DBH,3.0774996721800973,0.0421669726977955
TAL2,2.857596756247045,0.0236987996350744
HSD17B3-AS1,2.537240931416276,0.030993766919707
MT1P1,1.865777476589084,0.0047331050872846
MIR548AU,2.290232787250829,0.0177878063701136
ANKRD19P,2.2633135627360668,0.0001790894978818
FOXB2,4.281096145025666,0.0105592913628415
RORB-AS1,3.409393720192302,0.0227482452159143
ATP5F1AP10,2.1832548436538675,0.0439550113788591
HMGB3P24,1.58611183807665,0.0453453520699372
LAGE3P1,1.8848329660092848,0.0135266534537211
CDCA4P1,4.4699990229601125,0.0011379622818326
LY6D,2.2758344520721683,0.0011987600672749
LYNX1,1.6254493573022732,0.0220090569738469
SLURP1,2.679107122825308,4.339825406552212e-05
ADCY8,3.0669105921691973,0.0222629971561982
SLCO5A1,1.926889120910518,0.0471820057814146
EGR3,1.515072031772024,0.040740900077677
ZNF467,2.20687341571021,4.997681509813726e-05
AKR1B10,3.242842370881676,0.0039640742380268
COX5BP3,1.6066986140485413,0.0350720938643002
WBP1LP2,2.2144432915166856,0.0249352982379206
COL26A1,2.0107647708193097,0.0093463790889498
MUC3A,2.264255837310233,0.0302142129757271
MIR106B,2.0677888509352504,0.0250566286519353
CALCR,3.31101124489323,0.0241287733430755
YWHAEP1,1.9396202635971664,0.0219221116259846
TCP1P1,3.366748182180316,0.0222110409566307
CICP22,3.687628593485731,0.015396808898446
HOXA10-AS,1.7523077949753505,0.0105731360041442
HOXA4,1.5054250170203507,0.0060222263145032
RPL23P8,2.447402587726063,0.0062180274299457
AGR2,1.7200883614173208,0.0174728173715392
TXLNB,2.403203549108581,0.0261416307127413
FAM8A6P,3.401883031261986,0.0229490081884784
SOGA3,3.6091890324687816,0.0039986567429107
CFAP206,4.281096145025666,0.0105592913628415
KHDC1L,1.8315394258991309,0.0084140667705674
GUSBP4,1.94487977446503,0.0385110899794932
